,order_number,quantity_ordered,price_each,order_line_number,sales,order_date,days_since_lastorder,status,product_line,msrp,product_code,customer_name,city,country,deal_size,contact_fullname
172,10389,26,99.04,4,2575.04,2020-03-03,262,Shipped,Classic Cars,194,S12_1099,Scandinavian Gift Ideas,Boras,Sweden,Small,Maria Larsson
173,10419,12,163.44,13,1961.28,2020-05-17,188,Shipped,Classic Cars,194,S12_1099,Salzburg Collectables,Salzburg,Austria,Small,Georg Pipps
174,10105,41,211.96,15,8690.36,2018-02-11,1015,Shipped,Classic Cars,207,S12_1108,Danish Wholesale Imports,Kobenhavn,Denmark,Large,Jytte Petersen
175,10117,33,182.86,9,6034.38,2018-04-16,952,Shipped,Classic Cars,207,S12_1108,"Dragon Souveniers, Ltd.",Singapore,Singapore,Medium,Eric Natividad
176,10127,46,245.2,2,11279.2,2018-06-03,905,Shipped,Classic Cars,207,S12_1108,Muscle Machine Inc,NYC,USA,Large,Jeff Young
177,10142,33,243.13,12,8023.29,2018-08-08,840,Shipped,Classic Cars,207,S12_1108,Mini Gifts Distributors Ltd.,San Rafael,USA,Large,Valarie Nelson
178,10153,20,245.2,11,4904.0,2018-09-28,790,Shipped,Classic Cars,207,S12_1108,Euro Shopping Channel,Madrid,Spain,Medium,Diego Freyre
179,10165,44,195.33,3,8594.52,2018-10-22,767,Shipped,Classic Cars,207,S12_1108,"Dragon Souveniers, Ltd.",Singapore,Singapore,Large,Eric Natividad
180,10176,33,226.5,2,7474.5,2018-11-06,753,Shipped,Classic Cars,207,S12_1108,L'ordine Souveniers,Reggio Emilia,Italy,Large,Maurizio Moroni
181,10185,21,184.94,13,3883.74,2018-11-14,746,Shipped,Classic Cars,207,S12_1108,Mini Creations Ltd.,New Bedford,USA,Medium,Wing C Tam
182,10196,47,189.1,5,8887.7,2018-11-26,735,Shipped,Classic Cars,207,S12_1108,Super Scale Inc.,New Haven,USA,Large,Leslie Murphy
183,10208,46,187.02,13,8602.92,2019-01-02,699,Shipped,Classic Cars,207,S12_1108,"Saveley & Henriot, Co.",Lyon,France,Large,Mary Saveley
184,10220,32,224.42,2,7181.44,2019-02-12,659,Shipped,Classic Cars,207,S12_1108,"Clover Collections, Co.",Dublin,Ireland,Large,Dean Cassidy
185,10231,42,199.49,2,8378.58,2019-03-19,625,Shipped,Classic Cars,207,S12_1108,CAF Imports,Madrid,Spain,Large,Jesus Fernandez
186,10247,44,241.05,2,10606.2,2019-05-05,579,Shipped,Classic Cars,207,S12_1108,Suominen Souveniers,Espoo,Finland,Large,Kalle Suominen
187,10272,35,166.24,2,5818.4,2019-07-20,504,Shipped,Classic Cars,207,S12_1108,Diecast Classics Inc.,Allentown,USA,Medium,Kyung Yu
188,10282,41,172.47,5,7071.27,2019-08-20,474,Shipped,Classic Cars,207,S12_1108,Mini Gifts Distributors Ltd.,San Rafael,USA,Large,Valarie Nelson
189,10293,46,182.86,8,8411.56,2019-09-09,455,Shipped,Classic Cars,207,S12_1108,Amica Models & Co.,Torino,Italy,Large,Paolo Accorti
190,10306,31,211.96,13,6570.76,2019-10-14,421,Shipped,Classic Cars,207,S12_1108,"AV Stores, Co.",Manchester,UK,Medium,Victoria Ashworth
191,10314,38,209.88,5,7975.44,2019-10-22,414,Shipped,Classic Cars,207,S12_1108,Heintze Collectables,Aaarhus,Denmark,Large,Palle Ibsen
192,10325,42,64.0,8,2688.0,2019-11-05,401,Shipped,Classic Cars,207,S12_1108,Baane Mini Imports,Stavern,Norway,Small,Jonas Bergulfsen
193,10336,33,57.22,10,1888.26,2019-11-20,387,Shipped,Classic Cars,207,S12_1108,"La Corne D'abondance, Co.",Paris,France,Small,Marie Bertrand
194,10348,48,52.36,8,2513.28,2019-11-01,407,Shipped,Classic Cars,207,S12_1108,"Corrida Auto Replicas, Ltd",Madrid,Spain,Small,Mart¡n Sommer
195,10359,42,113.44,8,4764.48,2019-12-15,364,Shipped,Classic Cars,207,S12_1108,Reims Collectables,Reims,France,Medium,Paul Henriot
196,10371,32,111.27,6,3560.64,2020-01-23,326,Shipped,Classic Cars,207,S12_1108,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,Valarie Nelson
197,10382,34,112.46,10,3823.64,2020-02-17,302,Shipped,Classic Cars,207,S12_1108,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,Valarie Nelson
198,10395,33,69.12,1,2280.96,2020-03-17,274,Shipped,Classic Cars,207,S12_1108,Lyon Souveniers,Paris,France,Small,Daniel Da Cunha
199,10413,36,241.05,2,8677.8,2020-05-05,226,Shipped,Classic Cars,207,S12_1108,Gift Depot Inc.,Bridgewater,USA,Large,Julie King
200,10103,27,125.74,8,3394.98,2018-01-29,1054,Shipped,Trucks and Buses,136,S12_1666,Baane Mini Imports,Stavern,Norway,Medium,Jonas Bergulfsen
201,10113,21,162.64,2,3415.44,2018-03-26,999,Shipped,Trucks and Buses,136,S12_1666,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,Valarie Nelson
202,10126,21,116.17,8,2439.57,2018-05-28,937,Shipped,Trucks and Buses,136,S12_1666,"Corrida Auto Replicas, Ltd",Madrid,Spain,Small,Mart¡n Sommer
203,10140,38,127.1,8,4829.8,2018-07-24,881,Shipped,Trucks and Buses,136,S12_1666,Technics Stores Inc.,Burlingame,USA,Medium,Juri Hirano
204,10150,30,136.67,5,4100.1,2018-09-19,825,Shipped,Trucks and Buses,136,S12_1666,"Dragon Souveniers, Ltd.",Singapore,Singapore,Medium,Eric Natividad
205,10164,49,133.94,6,6563.06,2018-10-21,794,Resolved,Trucks and Buses,136,S12_1666,Mini Auto Werke,Graz,Austria,Medium,Roland Mendel
206,10174,43,158.54,1,6817.22,2018-11-06,779,Shipped,Trucks and Buses,136,S12_1666,"Australian Gift Network, Co",South Brisbane,Australia,Medium,Tony Calaghan
207,10183,41,150.34,5,6163.94,2018-11-13,773,Shipped,Trucks and Buses,136,S12_1666,"Classic Gift Ideas, Inc",Philadelphia,USA,Medium,Francisca Cervantes
208,10194,38,129.84,8,4933.92,2018-11-25,762,Shipped,Trucks and Buses,136,S12_1666,"Saveley & Henriot, Co.",Lyon,France,Medium,Mary Saveley
209,10206,28,144.87,3,4056.36,2018-12-05,753,Shipped,Trucks and Buses,136,S12_1666,Canadian Gift Exchange Network,Vancouver,Canada,Medium,Yoshi Tannamuri
210,10216,43,133.94,1,5759.42,2019-02-02,695,Shipped,Trucks and Buses,136,S12_1666,Auto Assoc. & Cie.,Versailles,France,Medium,Daniel Tonini
211,10229,25,138.04,13,3451.0,2019-03-11,659,Shipped,Trucks and Buses,136,S12_1666,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,Valarie Nelson
212,10245,38,155.8,6,5920.4,2019-05-04,606,Shipped,Trucks and Buses,136,S12_1666,Super Scale Inc.,New Haven,USA,Medium,Leslie Murphy
213,10258,41,162.64,3,6668.24,2019-06-15,565,Shipped,Trucks and Buses,136,S12_1666,"Tokyo Collectables, Ltd",Minato-ku,Japan,Medium,Akiko Shimamura
214,10270,28,146.24,6,4094.72,2019-07-19,532,Shipped,Trucks and Buses,136,S12_1666,Souveniers And Things Co.,Chatswood,Australia,Medium,Adrian Huxley
215,10281,25,117.54,13,2938.5,2019-08-19,502,Shipped,Trucks and Buses,136,S12_1666,Diecast Classics Inc.,Allentown,USA,Small,Kyung Yu
216,10291,41,155.8,8,6387.8,2019-09-08,483,Shipped,Trucks and Buses,136,S12_1666,Scandinavian Gift Ideas,Boras,Sweden,Medium,Maria Larsson
217,10304,39,164.0,3,6396.0,2019-10-11,451,Shipped,Trucks and Buses,136,S12_1666,Auto Assoc. & Cie.,Versailles,France,Medium,Daniel Tonini
218,10313,21,127.1,11,2669.1,2019-10-22,441,Shipped,Trucks and Buses,136,S12_1666,Canadian Gift Exchange Network,Vancouver,Canada,Small,Yoshi Tannamuri
219,10322,27,177.19,9,4784.13,2019-11-04,429,Shipped,Trucks and Buses,136,S12_1666,Online Diecast Creations Co.,Nashua,USA,Medium,Valarie Young
220,10347,29,123.67,3,3586.43,2019-11-29,405,Shipped,Trucks and Buses,136,S12_1666,"Australian Collectors, Co.",Melbourne,Australia,Medium,Peter Ferguson
221,10357,49,121.64,8,5960.36,2019-12-10,395,Shipped,Trucks and Buses,136,S12_1666,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,Valarie Nelson
222,10370,49,172.86,8,8470.14,2020-01-20,355,Shipped,Trucks and Buses,136,S12_1666,"Anna's Decorations, Ltd",North Sydney,Australia,Large,Anna O'Hara
223,10391,39,63.2,9,2464.8,2020-03-09,307,Shipped,Trucks and Buses,136,S12_1666,"Anna's Decorations, Ltd",North Sydney,Australia,Small,Anna O'Hara
224,10411,40,155.8,6,6232.0,2020-05-01,255,Shipped,Trucks and Buses,136,S12_1666,Quebec Home Shopping Network,Montreal,Canada,Medium,Jean Fresnisre
225,10424,49,162.64,3,7969.36,2020-05-31,226,In Process,Trucks and Buses,136,S12_1666,Euro Shopping Channel,Madrid,Spain,Large,Diego Freyre
226,10107,21,144.6,1,3036.6,2018-02-24,1054,Shipped,Motorcycles,150,S12_2823,Land of Toys Inc.,NYC,USA,Medium,Kwai Yu
227,10121,50,165.68,4,8284.0,2018-05-07,983,Shipped,Motorcycles,150,S12_2823,Reims Collectables,Reims,France,Large,Paul Henriot
228,10134,20,135.56,1,2711.2,2018-07-01,929,Shipped,Motorcycles,150,S12_2823,Lyon Souveniers,Paris,France,Small,Daniel Da Cunha
229,10145,49,170.2,5,8339.8,2018-08-25,875,Shipped,Motorcycles,150,S12_2823,Toys4GrownUps.com,Pasadena,USA,Large,Julie Young
230,10169,35,132.55,13,4639.25,2018-11-04,805,Shipped,Motorcycles,150,S12_2823,"Anna's Decorations, Ltd",North Sydney,Australia,Medium,Anna O'Hara
231,10180,40,168.69,8,6747.6,2018-11-11,799,Shipped,Motorcycles,150,S12_2823,Daedalus Designs Imports,Lille,France,Medium,Martine Rance
232,10189,28,161.16,1,4512.48,2018-11-18,793,Shipped,Motorcycles,150,S12_2823,Toys4GrownUps.com,Pasadena,USA,Medium,Julie Young
233,10211,36,132.55,13,4771.8,2019-01-15,736,Shipped,Motorcycles,150,S12_2823,Auto Canal Petit,Paris,France,Medium,Dominique Perrier
234,10224,43,141.58,6,6087.94,2019-02-21,700,Shipped,Motorcycles,150,S12_2823,Daedalus Designs Imports,Lille,France,Medium,Martine Rance
235,10237,32,131.04,6,4193.28,2019-04-05,658,Shipped,Motorcycles,150,S12_2823,Vitachrome Inc.,NYC,USA,Medium,Michael Frick
236,10251,46,164.18,1,7552.28,2019-05-18,616,Shipped,Motorcycles,150,S12_2823,Tekni Collectables Inc.,Newark,USA,Large,William Brown
237,10263,48,134.05,1,6434.4,2019-06-28,576,Shipped,Motorcycles,150,S12_2823,Gift Depot Inc.,Bridgewater,USA,Medium,Julie King
238,10276,43,120.5,14,5181.5,2019-08-02,542,Shipped,Motorcycles,150,S12_2823,Online Mini Collectables,Brickhaven,USA,Medium,Miguel Barajas
239,10285,49,140.08,5,6863.92,2019-08-27,518,Shipped,Motorcycles,150,S12_2823,Marta's Replicas Co.,Cambridge,USA,Medium,Marta Hernandez
240,10299,24,173.21,8,4157.04,2019-09-30,485,Shipped,Motorcycles,150,S12_2823,"Toys of Finland, Co.",Helsinki,Finland,Medium,Matti Karttunen
241,10309,26,179.24,4,4660.24,2019-10-15,471,Shipped,Motorcycles,150,S12_2823,Baane Mini Imports,Stavern,Norway,Medium,Jonas Bergulfsen
242,10319,30,137.06,9,4111.8,2019-11-03,453,Shipped,Motorcycles,150,S12_2823,Microscale Inc.,NYC,USA,Medium,Kee Kuo
243,10329,24,147.61,6,3542.64,2019-11-15,442,Shipped,Motorcycles,150,S12_2823,Land of Toys Inc.,NYC,USA,Medium,Kwai Yu
244,10341,55,147.61,8,8118.55,2019-11-24,434,Shipped,Motorcycles,150,S12_2823,Salzburg Collectables,Salzburg,Austria,Large,Georg Pipps
245,10362,22,176.23,1,3877.06,2020-01-05,393,Shipped,Motorcycles,150,S12_2823,Technics Stores Inc.,Burlingame,USA,Medium,Juri Hirano
246,10375,49,78.92,13,3867.08,2020-02-03,365,Shipped,Motorcycles,150,S12_2823,La Rochelle Gifts,Nantes,France,Medium,Janine Labrune
247,10388,44,135.26,6,5951.44,2020-03-03,337,Shipped,Motorcycles,150,S12_2823,FunGiftIdeas.com,New Bedford,USA,Medium,Violeta Benitez
248,10403,66,131.04,6,8648.64,2020-04-08,302,Shipped,Motorcycles,150,S12_2823,"UK Collectables, Ltd.",Liverpool,UK,Large,Elizabeth Devon
249,10417,21,164.18,1,3447.78,2020-05-13,268,Disputed,Motorcycles,150,S12_2823,Euro Shopping Channel,Madrid,Spain,Medium,Diego Freyre
250,10104,34,175.25,1,5958.5,2018-01-31,1102,Shipped,Classic Cars,151,S12_3148,Euro Shopping Channel,Madrid,Spain,Medium,Diego Freyre
251,10117,43,137.48,10,5911.64,2018-04-16,1028,Shipped,Classic Cars,151,S12_3148,"Dragon Souveniers, Ltd.",Singapore,Singapore,Medium,Eric Natividad
252,10127,46,160.14,3,7366.44,2018-06-03,981,Shipped,Classic Cars,151,S12_3148,Muscle Machine Inc,NYC,USA,Large,Jeff Young
253,10142,33,151.08,13,4985.64,2018-08-08,916,Shipped,Classic Cars,151,S12_3148,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,Valarie Nelson
254,10153,42,128.42,12,5393.64,2018-09-28,866,Shipped,Classic Cars,151,S12_3148,Euro Shopping Channel,Madrid,Spain,Medium,Diego Freyre
255,10165,34,143.53,4,4880.02,2018-10-22,843,Shipped,Classic Cars,151,S12_3148,"Dragon Souveniers, Ltd.",Singapore,Singapore,Medium,Eric Natividad
256,10176,47,178.27,3,8378.69,2018-11-06,829,Shipped,Classic Cars,151,S12_3148,L'ordine Souveniers,Reggio Emilia,Italy,Large,Maurizio Moroni
257,10185,33,122.37,14,4038.21,2018-11-14,822,Shipped,Classic Cars,151,S12_3148,Mini Creations Ltd.,New Bedford,USA,Medium,Wing C Tam
258,10196,24,158.63,6,3807.12,2018-11-26,811,Shipped,Classic Cars,151,S12_3148,Super Scale Inc.,New Haven,USA,Medium,Leslie Murphy
259,10208,26,120.86,14,3142.36,2019-01-02,775,Shipped,Classic Cars,151,S12_3148,"Saveley & Henriot, Co.",Lyon,France,Medium,Mary Saveley
260,10220,30,157.12,3,4713.6,2019-02-12,735,Shipped,Classic Cars,151,S12_3148,"Clover Collections, Co.",Dublin,Ireland,Medium,Dean Cassidy
261,10230,43,163.17,1,7016.31,2019-03-15,705,Shipped,Classic Cars,151,S12_3148,"Blauer See Auto, Co.",Frankfurt,Germany,Large,Roland Keitel
262,10247,25,175.25,3,4381.25,2019-05-05,655,Shipped,Classic Cars,151,S12_3148,Suominen Souveniers,Espoo,Finland,Medium,Kalle Suominen
263,10272,27,158.63,3,4283.01,2019-07-20,580,Shipped,Classic Cars,151,S12_3148,Diecast Classics Inc.,Allentown,USA,Medium,Kyung Yu
264,10282,27,161.66,6,4364.82,2019-08-20,550,Shipped,Classic Cars,151,S12_3148,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,Valarie Nelson
265,10293,24,176.76,9,4242.24,2019-09-09,531,Shipped,Classic Cars,151,S12_3148,Amica Models & Co.,Torino,Italy,Medium,Paolo Accorti
266,10306,34,146.55,14,4982.7,2019-10-14,497,Shipped,Classic Cars,151,S12_3148,"AV Stores, Co.",Manchester,UK,Medium,Victoria Ashworth
267,10314,46,138.99,6,6393.54,2019-10-22,490,Shipped,Classic Cars,151,S12_3148,Heintze Collectables,Aaarhus,Denmark,Medium,Palle Ibsen
268,10324,27,54.33,1,1466.91,2019-11-05,477,Shipped,Classic Cars,151,S12_3148,Vitachrome Inc.,NYC,USA,Small,Michael Frick
269,10336,33,123.01,11,4059.33,2019-11-20,463,Shipped,Classic Cars,151,S12_3148,"La Corne D'abondance, Co.",Paris,France,Medium,Marie Bertrand
270,10348,47,102.16,4,4801.52,2019-11-01,483,Shipped,Classic Cars,151,S12_3148,"Corrida Auto Replicas, Ltd",Madrid,Spain,Medium,Mart¡n Sommer
271,10358,49,55.34,5,2711.66,2019-12-10,445,Shipped,Classic Cars,151,S12_3148,Euro Shopping Channel,Madrid,Spain,Small,Diego Freyre
272,10372,40,146.55,4,5862.0,2020-01-26,399,Shipped,Classic Cars,151,S12_3148,"Tokyo Collectables, Ltd",Minato-ku,Japan,Medium,Akiko Shimamura
273,10382,37,110.05,11,4071.85,2020-02-17,378,Shipped,Classic Cars,151,S12_3148,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,Valarie Nelson
274,10413,47,175.25,3,8236.75,2020-05-05,301,Shipped,Classic Cars,151,S12_3148,Gift Depot Inc.,Bridgewater,USA,Large,Julie King
275,10108,45,136.23,4,6130.35,2018-03-03,1096,Shipped,Classic Cars,117,S12_3380,Cruz & Sons Co.,Makati City,Philippines,Medium,Arnold Cruz
276,10122,37,99.82,8,3693.34,2018-05-08,1031,Shipped,Classic Cars,117,S12_3380,Marseille Mini Autos,Marseille,France,Medium,Laurence Lebihan
277,10135,48,125.66,5,6031.68,2018-07-02,977,Shipped,Classic Cars,117,S12_3380,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,Valarie Nelson
278,10147,31,112.74,5,3494.94,2018-09-05,913,Shipped,Classic Cars,117,S12_3380,Collectables For Less Inc.,Brickhaven,USA,Medium,Allen Nelson
279,10170,47,116.27,4,5464.69,2018-11-04,854,Shipped,Classic Cars,117,S12_3380,Mini Auto Werke,Graz,Austria,Medium,Roland Mendel
280,10181,28,102.17,12,2860.76,2018-11-12,847,Shipped,Classic Cars,117,S12_3380,Herkku Gifts,Bergen,Norway,Small,Veysel Oeztan
281,10191,40,139.75,1,5590.0,2018-11-20,840,Shipped,Classic Cars,117,S12_3380,"Toms Spezialitten, Ltd",Koln,Germany,Medium,Henriette Pfalzheim
282,10203,20,112.74,6,2254.8,2018-12-02,829,Shipped,Classic Cars,117,S12_3380,Euro Shopping Channel,Madrid,Spain,Small,Diego Freyre
283,10212,39,126.84,16,4946.76,2019-01-16,785,Shipped,Classic Cars,117,S12_3380,Euro Shopping Channel,Madrid,Spain,Medium,Diego Freyre
284,10225,25,99.82,7,2495.5,2019-02-22,749,Shipped,Classic Cars,117,S12_3380,"Vida Sport, Ltd",Gensve,Switzerland,Small,Michael Holz
285,10238,29,109.22,1,3167.38,2019-04-09,704,Shipped,Classic Cars,117,S12_3380,Danish Wholesale Imports,Kobenhavn,Denmark,Medium,Jytte Petersen
286,10253,22,109.22,11,2402.84,2019-06-01,652,Cancelled,Classic Cars,117,S12_3380,"UK Collectables, Ltd.",Liverpool,UK,Small,Elizabeth Devon
287,10266,22,111.57,12,2454.54,2019-07-06,618,Shipped,Classic Cars,117,S12_3380,L'ordine Souveniers,Reggio Emilia,Italy,Small,Maurizio Moroni
288,10276,47,116.27,1,5464.69,2019-08-02,592,Shipped,Classic Cars,117,S12_3380,Online Mini Collectables,Brickhaven,USA,Medium,Miguel Barajas
289,10287,45,105.7,10,4756.5,2019-08-30,565,Shipped,Classic Cars,117,S12_3380,"Vida Sport, Ltd",Gensve,Switzerland,Medium,Michael Holz
290,10300,29,137.4,3,3984.6,2018-10-04,896,Shipped,Classic Cars,117,S12_3380,"Blauer See Auto, Co.",Frankfurt,Germany,Medium,Roland Keitel
291,10310,24,129.18,8,3100.32,2019-10-16,520,Shipped,Classic Cars,117,S12_3380,"Toms Spezialitten, Ltd",Koln,Germany,Medium,Henriette Pfalzheim
292,10320,35,138.58,1,4850.3,2019-11-03,503,Shipped,Classic Cars,117,S12_3380,"Volvo Model Replicas, Co",Lule,Sweden,Medium,Christina Berglund
293,10329,46,83.63,13,3846.98,2019-11-15,492,Shipped,Classic Cars,117,S12_3380,Land of Toys Inc.,NYC,USA,Medium,Kwai Yu
294,10341,44,95.93,1,4220.92,2019-11-24,484,Shipped,Classic Cars,117,S12_3380,Salzburg Collectables,Salzburg,Austria,Medium,Georg Pipps
295,10363,34,96.73,4,3288.82,2020-01-06,442,Shipped,Classic Cars,117,S12_3380,Suominen Souveniers,Espoo,Finland,Medium,Kalle Suominen
296,10376,35,113.92,1,3987.2,2020-02-08,410,Shipped,Classic Cars,117,S12_3380,Boards & Toys Co.,Glendale,USA,Medium,Leslie Young
297,10389,25,72.38,6,1809.5,2020-03-03,387,Shipped,Classic Cars,117,S12_3380,Scandinavian Gift Ideas,Boras,Sweden,Small,Maria Larsson
298,10419,10,109.22,11,1092.2,2020-05-17,313,Shipped,Classic Cars,117,S12_3380,Salzburg Collectables,Salzburg,Austria,Small,Georg Pipps
299,10105,29,157.45,14,4566.05,2018-02-11,1140,Shipped,Classic Cars,173,S12_3891,Danish Wholesale Imports,Kobenhavn,Denmark,Medium,Jytte Petersen
300,10117,39,152.26,8,5938.14,2018-04-16,1077,Shipped,Classic Cars,173,S12_3891,"Dragon Souveniers, Ltd.",Singapore,Singapore,Medium,Eric Natividad
301,10127,42,193.78,1,8138.76,2018-06-03,1030,Shipped,Classic Cars,173,S12_3891,Muscle Machine Inc,NYC,USA,Large,Jeff Young
302,10142,46,205.89,11,9470.94,2018-08-08,965,Shipped,Classic Cars,173,S12_3891,Mini Gifts Distributors Ltd.,San Rafael,USA,Large,Valarie Nelson
303,10153,49,143.61,10,7036.89,2018-09-28,915,Shipped,Classic Cars,173,S12_3891,Euro Shopping Channel,Madrid,Spain,Large,Diego Freyre
304,10165,27,205.89,2,5559.03,2018-10-22,892,Shipped,Classic Cars,173,S12_3891,"Dragon Souveniers, Ltd.",Singapore,Singapore,Medium,Eric Natividad
305,10176,50,157.45,1,7872.5,2018-11-06,878,Shipped,Classic Cars,173,S12_3891,L'ordine Souveniers,Reggio Emilia,Italy,Large,Maurizio Moroni
306,10185,43,183.4,12,7886.2,2018-11-14,871,Shipped,Classic Cars,173,S12_3891,Mini Creations Ltd.,New Bedford,USA,Large,Wing C Tam
307,10196,38,190.32,4,7232.16,2018-11-26,860,Shipped,Classic Cars,173,S12_3891,Super Scale Inc.,New Haven,USA,Large,Leslie Murphy
308,10208,20,155.72,12,3114.4,2019-01-02,824,Shipped,Classic Cars,173,S12_3891,"Saveley & Henriot, Co.",Lyon,France,Medium,Mary Saveley
309,10220,27,186.86,1,5045.22,2019-02-12,784,Shipped,Classic Cars,173,S12_3891,"Clover Collections, Co.",Dublin,Ireland,Medium,Dean Cassidy
310,10231,49,141.88,1,6952.12,2019-03-19,750,Shipped,Classic Cars,173,S12_3891,CAF Imports,Madrid,Spain,Medium,Jesus Fernandez
311,10247,27,153.99,1,4157.73,2019-05-05,704,Shipped,Classic Cars,173,S12_3891,Suominen Souveniers,Espoo,Finland,Medium,Kalle Suominen
312,10272,39,204.16,1,7962.24,2019-07-20,629,Shipped,Classic Cars,173,S12_3891,Diecast Classics Inc.,Allentown,USA,Large,Kyung Yu
313,10282,24,157.45,4,3778.8,2019-08-20,599,Shipped,Classic Cars,173,S12_3891,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,Valarie Nelson
314,10293,45,183.4,7,8253.0,2019-09-09,580,Shipped,Classic Cars,173,S12_3891,Amica Models & Co.,Torino,Italy,Large,Paolo Accorti
315,10306,20,181.67,12,3633.4,2019-10-14,546,Shipped,Classic Cars,173,S12_3891,"AV Stores, Co.",Manchester,UK,Medium,Victoria Ashworth
316,10314,36,192.05,4,6913.8,2019-10-22,539,Shipped,Classic Cars,173,S12_3891,Heintze Collectables,Aaarhus,Denmark,Medium,Palle Ibsen
317,10325,24,107.65,1,2583.6,2019-11-05,526,Shipped,Classic Cars,173,S12_3891,Baane Mini Imports,Stavern,Norway,Small,Jonas Bergulfsen
318,10336,49,63.38,1,3105.62,2019-11-20,512,Shipped,Classic Cars,173,S12_3891,"La Corne D'abondance, Co.",Paris,France,Medium,Marie Bertrand
319,10349,26,169.56,10,4408.56,2019-12-01,502,Shipped,Classic Cars,173,S12_3891,Muscle Machine Inc,NYC,USA,Medium,Jeff Young
320,10359,49,62.09,5,3042.41,2019-12-15,489,Shipped,Classic Cars,173,S12_3891,Reims Collectables,Reims,France,Medium,Paul Henriot
321,10372,34,174.75,1,5941.5,2020-01-26,448,Shipped,Classic Cars,173,S12_3891,"Tokyo Collectables, Ltd",Minato-ku,Japan,Medium,Akiko Shimamura
322,10382,34,95.35,12,3241.9,2020-02-17,427,Shipped,Classic Cars,173,S12_3891,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,Valarie Nelson
323,10396,33,185.13,3,6109.29,2020-03-23,393,Shipped,Classic Cars,173,S12_3891,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,Valarie Nelson
324,10413,22,153.99,1,3387.78,2020-05-05,351,Shipped,Classic Cars,173,S12_3891,Gift Depot Inc.,Bridgewater,USA,Medium,Julie King
325,10108,39,89.38,7,3485.82,2018-03-03,1146,Shipped,Classic Cars,79,S12_3990,Cruz & Sons Co.,Makati City,Philippines,Medium,Arnold Cruz
326,10122,32,63.84,11,2042.88,2018-05-08,1081,Shipped,Classic Cars,79,S12_3990,Marseille Mini Autos,Marseille,France,Small,Laurence Lebihan
